trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,89,9.56694284423,0.666866014219,-0.104,none_u,False,,,3.52846429148,True,"[-0.081185698064021206, -0.081276818743407309, -0.081611038343905817]",True,True,darker,True,0.417663916713,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,90,9.50414483215,0.688666086482,-0.208,45_top_u,False,,,3.5170944999,True,"[-0.26543114649440325, -0.2655059488057393, -0.26578031461138651]",True,False,darker,True,0.489135166863,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,91,9.34424565765,0.679031389347,-0.104,135_top_l,True,3.31546404166,,3.51261020848,True,"[-0.0533159556937709, -0.053409544758223571, -0.053752818095769928]",False,True,darker,True,0.424479666399,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,92,9.76912710463,0.611429558587,0.0,45_top_u,True,3.30734483362,,3.50524187507,True,"[0.030942471790096127, 0.030841420071651804, 0.030470774624367758]",False,True,darker,,0.42764087487,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,93,9.56676465859,0.85530423531,0.08,45_top_r,False,,,3.51357950014,True,"[0.83098346453518102, 0.83081155427729159, 0.83018100830133634]",True,False,lighter,True,0.363271791488,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,94,9.4118211417,0.766005757967,0.0,135_bottom_r,False,,,3.52059929166,True,"[0.40224010727376358, 0.40210617023020556, 0.40161490539887579]",True,False,lighter,,0.364059958374,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,95,9.28056129256,0.722374172993,-0.208,none_u,True,3.30199299986,right,3.49718754156,True,"[-0.1907584374750908, -0.19083985344640886, -0.19113847735473732]",False,False,darker,True,0.401763041969,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,96,9.65699028005,0.724088503183,0.0,45_bottom_d,False,,,3.51684666658,True,"[0.29951685769853564, 0.29939201871307564, 0.29893412445539558]",True,False,lighter,,0.412480416708,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,97,9.44392666061,0.767460592017,0.08,none_d,False,,,3.51491054194,True,"[0.60585308363516921, 0.60570111286803074, 0.60514370252580751]",True,True,lighter,True,0.450048833154,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,98,9.60363502429,0.815443033537,-0.104,none_u,False,,,3.51131041674,True,"[0.26881459959969733, 0.26869247987135858, 0.26824455951899551]",True,True,darker,True,0.363862416707,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,99,9.38306272804,0.736345094474,-0.208,45_bottom_l,False,,,3.56563954172,True,"[-0.15944377835715573, -0.1595279678251168, -0.15983676458275453]",True,False,darker,True,0.432708958164,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,100,9.62380621867,0.92610030652,-0.104,none_r,True,3.33418695838,left,3.53292991663,True,"[0.54191129265435944, 0.54176498512442972, 0.54122834684942633]",False,False,darker,True,0.358834458515,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
