,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
70,empty,71,10.2901315825,0.696233293097,0.08,none_d,True,4.12479420006,right,4.55087759998,True,"[0.42752094904353544, 0.4273847729103053, 0.42688529536962561]",False,False,lighter,True,0.823731900193,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
71,empty,72,9.41784437693,0.729466075614,0.16,none_d,False,,,4.54968879977,True,"[0.71281437671559367, 0.71265293253262207, 0.71206077485011243]",True,True,lighter,True,0.651595400181,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
72,empty,73,9.50410734571,0.760019185763,0.16,none_r,True,4.12670239992,left,4.52544339979,True,"[0.79141455700008434, 0.79124615130636, 0.79062845964672235]",False,False,x,,,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
73,interactor,74,9.17185516856,0.765057058282,-0.08,45_bottom_l,True,4.1243559001,,4.52436120017,True,"[0.20519194715977918, 0.20507546240298091, 0.20464821044280646]",False,True,darker,True,0.576437700074,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
74,interactor,75,9.12887972025,0.864300856751,-0.08,135_top_u,True,4.12346719997,,4.52350210026,True,"[0.44752157467112696, 0.44738362710976642, 0.44687765218555109]",False,True,darker,True,0.651779899839,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
75,interactor,76,9.17692130815,0.673508598446,-0.16,45_top_u,False,,,4.54956020042,True,"[-0.19269162323652311, -0.19277286798821691, -0.19307086388372319]",True,False,darker,True,0.625252199825,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
76,empty,77,9.84110801465,0.694458363656,0.0,none_l,False,,,4.5504856999,True,"[0.22779163252240564, 0.2276731461423025, 0.22723855247060687]",True,True,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
77,interactor,78,9.57418350922,0.621787960273,0.0,135_bottom_d,True,4.12351289997,,4.52431620006,True,"[0.055154709875558483, 0.055051513712211841, 0.054673002701118634]",False,True,m,,,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
78,empty,79,9.69247679236,0.67245002447,0.0,none_r,True,4.12466840027,right,4.52538680006,True,"[0.17500768969630887, 0.17489387831802228, 0.17447643198598861]",False,False,,False,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
79,empty,80,9.85165421439,0.756773300677,0.08,none_u,True,4.12501419988,right,4.54888699995,True,"[0.57884766424017342, 0.57869808530619182, 0.57814944791790679]",False,False,m,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
80,empty,81,9.67398516508,0.756047883426,0.08,none_d,False,,,4.55144990003,True,"[0.57701773844231541, 0.5768683215823649, 0.57632027866197233]",True,True,lighter,True,0.72574299993,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
81,interactor,82,9.3115338975,0.699402422777,0.08,45_bottom_l,True,4.12399900006,,4.5249621002,True,"[0.43537150031743121, 0.4352346288715836, 0.43473260100855149]",False,True,,False,,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
82,empty,83,9.67528923665,0.670398079628,-0.08,none_d,False,,,4.5500229001,True,"[-0.017901326346416613, -0.017998052036286016, -0.018352830135429765]",True,True,m,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
83,interactor,84,9.57977539546,0.697193886907,-0.16,45_top_r,True,4.12488770019,,4.52472750004,True,"[-0.13950224124501698, -0.13958819690772062, -0.13990347185345653]",False,True,darker,True,0.651235399768,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
84,interactor,85,9.10318003654,0.779600753246,0.16,45_top_r,False,,,4.55077240011,True,"[0.84213525491774477, 0.84196235696098953, 0.8413281882253989]",True,False,lighter,True,0.675230300054,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
85,interactor,86,9.82005774862,0.851053387183,-0.16,45_top_u,False,,,4.55042319978,True,"[0.21959755986881646, 0.21947979922654959, 0.21904786747322391]",True,False,darker,True,0.601712999865,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
86,empty,87,9.25495352653,0.815972236771,-0.16,none_l,False,,,4.55056930007,True,"[0.13576903812354302, 0.13565870205910313, 0.13525400275675992]",True,True,darker,True,0.700299900025,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
