trial,ball_speed,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,speed_change,ball_change,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
138,8.5,45_bottom_l,False,,,,,False,True,False,,,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
139,8.5,none_r,False,,,3.707326208357699,faster,True,True,True,right,True,0.8710117500741035,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
140,8.0,135_bottom_d,False,,,3.710107791586779,slower,True,True,False,down,True,1.2107003334676847,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
141,8.0,135_top_l,False,,,3.706082083284855,faster,True,True,False,left,True,0.897135499981232,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
142,8.5,none_u,False,,,,,False,True,True,,,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
143,7.5,none_d,True,,left,3.7047364165773615,faster,True,False,False,,False,,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
144,8.5,none_r,True,,right,,,False,False,False,,,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
145,7.5,45_top_r,True,3.602933583315462,,3.706850583315827,faster,True,False,True,down,True,0.8412209582747892,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
146,8.0,45_bottom_d,False,,,,,False,True,False,,,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
147,8.0,45_top_u,True,3.6021664583822712,,3.7064850834431127,slower,True,False,True,left,True,1.8234750832198188,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
148,7.5,135_top_l,True,3.610166291706264,,,,False,False,True,,,,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
149,8.5,45_bottom_l,False,,,3.7104685832746327,slower,True,True,False,left,True,0.8142809167038649,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
150,8.0,none_u,True,,right,,,False,False,False,,,,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
