,trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
28,interactor,29,9.64521775304054,0.4221002177187023,-0.168,45_top_u,True,3.5829364000819623,,3.8492662000935525,True,"[0.2541002177187023, 0.2541002177187023, 0.2541002177187023]",False,True,lighter,False,0.6673157999757677,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
29,interactor,30,9.34703101790403,0.05180752765801737,0.0,45_bottom_d,False,,,3.8664638000773266,True,"[0.05180752765801737, 0.05180752765801737, 0.05180752765801737]",True,False,lighter,,0.5996703999117017,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
30,empty,31,9.949822716118547,0.28182736664830216,0.0,none_d,True,3.5838351000566036,right,3.86693010001909,True,"[0.28182736664830216, 0.28182736664830216, 0.28182736664830216]",False,False,lighter,,0.8510972999501973,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
31,interactor,32,9.112504233236885,0.2553875916594262,0.0,135_top_l,True,3.581497000064701,,3.848861900041811,True,"[0.2553875916594262, 0.2553875916594262, 0.2553875916594262]",False,True,lighter,,0.6329310999717563,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
32,interactor,33,9.292741396119052,0.39230345894820196,-0.335,45_bottom_d,True,3.5831191999604926,,3.849270800012164,True,"[0.057303458948201935, 0.057303458948201935, 0.057303458948201935]",False,True,darker,True,0.8670253999298438,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
33,interactor,34,9.230069840860853,0.0644882844774718,-0.335,45_top_r,False,,,3.8663435999769717,True,"[-0.27051171552252823, -0.27051171552252823, -0.27051171552252823]",True,False,darker,True,0.6831198999425396,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
34,interactor,35,9.436165787784349,0.12838308848777824,0.0,135_top_l,True,3.5810321000171825,,3.8493255000794306,True,"[0.12838308848777824, 0.12838308848777824, 0.12838308848777824]",False,True,lighter,,0.5503822999307886,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
35,interactor,36,9.222566501146083,0.5903647211015765,0.335,135_bottom_r,True,3.582863899995573,,3.849163999897428,True,"[0.9253647211015765, 0.9253647211015765, 0.9253647211015765]",False,True,lighter,True,0.649671700084582,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
36,interactor,37,9.889373676451608,0.01981010695034416,0.168,45_bottom_d,True,3.583172900020145,,3.8675275000277907,True,"[0.18781010695034417, 0.18781010695034417, 0.18781010695034417]",False,True,lighter,True,0.5163552999729291,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
37,empty,38,9.354969017167287,0.3322415957880023,-0.168,none_r,False,,,3.8651336999610066,True,"[0.16424159578800226, 0.16424159578800226, 0.16424159578800226]",True,True,darker,True,1.2677164000924677,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
38,interactor,39,9.564437606672124,0.08547358754591118,0.168,135_bottom_d,True,3.5819217999232933,,3.8493510999251157,True,"[0.2534735875459112, 0.2534735875459112, 0.2534735875459112]",False,True,darker,False,0.6165562000824139,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
39,empty,40,9.462807432270283,0.04103108118672737,-0.335,none_r,False,,,3.8677569000283256,True,"[-0.29396891881327264, -0.29396891881327264, -0.29396891881327264]",True,True,darker,True,0.6159254999365658,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
40,interactor,41,9.521605049933234,0.2960899684029614,-0.335,135_bottom_r,True,3.5817902999697253,,3.8489858000539243,True,"[-0.0389100315970386, -0.0389100315970386, -0.0389100315970386]",False,True,darker,True,0.7837853999808431,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
41,empty,42,9.279517060491735,0.18979774659205145,0.0,none_l,False,,,3.86656250001397,True,"[0.18979774659205145, 0.18979774659205145, 0.18979774659205145]",True,True,darker,,0.7504315000260249,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
42,empty,43,9.204538097817384,0.36805372674691744,0.335,none_d,True,3.5826871000463143,left,3.8495907000033185,True,"[0.7030537267469175, 0.7030537267469175, 0.7030537267469175]",False,False,lighter,True,0.48339920002035797,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
43,interactor,44,9.467968424290445,0.0947301238365996,0.0,45_bottom_l,True,3.583706700010225,,3.850022899918258,True,"[0.0947301238365996, 0.0947301238365996, 0.0947301238365996]",False,True,darker,,0.6008082000771537,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
44,empty,45,9.596681965260474,-0.09699728391132015,-0.335,none_u,True,3.5825514999451116,right,3.8497311000246555,True,"[-0.4319972839113202, -0.4319972839113202, -0.4319972839113202]",False,False,darker,True,1.082084699999541,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
45,empty,46,9.628219800651033,0.18184874050321959,0.335,none_d,True,3.5817063000286,left,3.847786400001496,True,"[0.5168487405032196, 0.5168487405032196, 0.5168487405032196]",False,False,lighter,True,0.8674433999694884,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
46,interactor,47,9.400635759160535,0.15081857009287308,-0.168,45_bottom_d,True,3.582861499977298,,3.8501986999763176,True,"[-0.017181429907126927, -0.017181429907126927, -0.017181429907126927]",False,True,darker,True,0.7341508000390604,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
47,empty,48,9.473840553749433,0.28873385220923276,-0.168,none_d,False,,,3.866056099999696,True,"[0.12073385220923274, 0.12073385220923274, 0.12073385220923274]",True,True,lighter,False,0.4339185000862926,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
48,empty,49,9.07929411360998,0.14337135322880398,0.168,none_l,True,3.582446400076151,right,3.8484964000526816,True,"[0.311371353228804, 0.311371353228804, 0.311371353228804]",False,False,darker,False,0.9175543000455946,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
49,empty,50,9.568327192379604,0.17669491951123834,-0.335,none_d,False,,,3.866621099994518,True,"[-0.15830508048876168, -0.15830508048876168, -0.15830508048876168]",True,True,lighter,False,0.46741339995060116,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
50,interactor,51,9.67295794269994,0.2633506605499531,0.335,45_bottom_l,True,3.5830129999667406,,3.8511629999848083,True,"[0.5983506605499531, 0.5983506605499531, 0.5983506605499531]",False,True,lighter,True,0.5007490999996662,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
51,empty,52,9.564798489334049,0.3356573413635454,0.168,none_d,False,,,3.866428400040604,True,"[0.5036573413635455, 0.5036573413635455, 0.5036573413635455]",True,True,lighter,True,0.4827084999997169,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
52,empty,53,9.758973029602966,0.018012638984487628,0.168,none_r,True,3.5822532000020146,left,3.8501811999594793,True,"[0.18601263898448764, 0.18601263898448764, 0.18601263898448764]",False,False,lighter,True,0.8169221000280231,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
53,empty,54,9.144775134437047,0.24559617816448998,0.0,none_l,False,,,3.866455700015649,True,"[0.24559617816448998, 0.24559617816448998, 0.24559617816448998]",True,True,lighter,,0.6507465000031516,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
54,empty,55,9.382461161740629,0.09292257408963746,0.168,none_d,True,3.5838141000131145,left,3.850597800104879,True,"[0.2609225740896375, 0.2609225740896375, 0.2609225740896375]",False,False,lighter,True,0.5668392999796197,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
55,interactor,56,9.393602217174658,-0.032716386424837846,0.335,45_top_r,True,3.5824205999961123,,3.849580700043589,True,"[0.3022836135751622, 0.3022836135751622, 0.3022836135751622]",False,True,lighter,True,0.6166742999339476,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
56,interactor,57,9.271514680405325,0.12114555391955564,0.168,45_top_u,True,3.5824284999398515,,3.8486224999651313,True,"[0.28914555391955565, 0.28914555391955565, 0.28914555391955565]",False,True,lighter,True,0.616325999959372,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
57,empty,58,9.576723112696857,0.2031939529098948,0.335,none_l,False,,,3.866902199923061,True,"[0.5381939529098948, 0.5381939529098948, 0.5381939529098948]",True,True,lighter,True,0.4836085999850184,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
58,empty,59,9.573849783761988,0.30763326092835697,-0.168,none_l,False,,,3.8662334999535233,True,"[0.13963326092835696, 0.13963326092835696, 0.13963326092835696]",True,True,darker,True,0.7328498000279069,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
59,interactor,60,9.341678952617176,0.05475810534531021,-0.168,45_bottom_d,True,3.584267699974589,,3.8504390999441966,True,"[-0.1132418946546898, -0.1132418946546898, -0.1132418946546898]",False,True,darker,True,0.7178589999675751,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
60,empty,61,9.189510563930956,-0.014724456853130258,0.0,none_r,True,3.584489200031385,left,3.8517216000473127,True,"[-0.014724456853130258, -0.014724456853130258, -0.014724456853130258]",False,False,darker,,0.6841899999417365,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
61,empty,62,9.41148551321242,0.39216367517792283,0.335,none_r,True,3.5842637999448925,left,3.8502800000132993,True,"[0.7271636751779229, 0.7271636751779229, 0.7271636751779229]",False,False,lighter,True,0.45051019999664277,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
62,empty,63,9.739826312096046,0.2473774609628585,-0.168,none_u,True,3.58155500004068,left,3.849466099985875,True,"[0.0793774609628585, 0.0793774609628585, 0.0793774609628585]",False,False,darker,True,0.9654999000485986,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
63,interactor,64,9.353458835547158,0.46202846441735235,-0.168,135_top_l,True,3.5836121999891475,,3.8509518000064418,True,"[0.2940284644173523, 0.2940284644173523, 0.2940284644173523]",False,True,lighter,False,0.6171392999822274,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
64,empty,65,9.471152119491135,0.1589403149284425,-0.335,none_l,False,,,3.865344899939373,True,"[-0.17605968507155753, -0.17605968507155753, -0.17605968507155753]",True,True,darker,True,0.7008837000466883,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
65,empty,66,9.753994849985393,0.23575409138053693,-0.335,none_l,True,3.5838201000588015,right,3.8494572000345215,True,"[-0.09924590861946309, -0.09924590861946309, -0.09924590861946309]",False,False,darker,True,0.7843123999191448,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
66,empty,67,9.583189420202558,-0.11861909322014627,0.168,none_l,True,3.581960799987428,right,3.8490578000200912,True,"[0.04938090677985374, 0.04938090677985374, 0.04938090677985374]",False,False,darker,False,0.9512406999710947,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
67,empty,68,9.423820501973907,0.20403433370177732,0.335,none_u,True,3.5844737000297755,left,3.8496844000183046,True,"[0.5390343337017773, 0.5390343337017773, 0.5390343337017773]",False,False,lighter,True,0.5503019999014214,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
68,interactor,69,9.675940127726207,0.14969981298037016,0.168,135_bottom_r,False,,,3.8666614000685513,True,"[0.3176998129803702, 0.3176998129803702, 0.3176998129803702]",True,False,darker,False,0.8507339999778196,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
69,interactor,70,8.89337054881118,0.025340836204046507,-0.335,45_top_r,False,,,3.866705699940212,True,"[-0.3096591637959535, -0.3096591637959535, -0.3096591637959535]",True,False,darker,True,0.6340256000403315,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
70,empty,71,10.092439940612579,-0.08724297715993554,0.0,none_r,True,3.583967400016263,left,3.8661281999666244,True,"[-0.08724297715993554, -0.08724297715993554, -0.08724297715993554]",False,False,lighter,,0.7013114000437781,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
71,empty,72,9.496953074879215,0.10371744024353607,0.168,none_d,False,,,3.866065499954857,True,"[0.27171744024353606, 0.27171744024353606, 0.27171744024353606]",True,True,lighter,True,0.3837207000469789,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
72,empty,73,9.439039093310063,0.054862097265024876,-0.168,none_u,True,3.5837897000601515,right,3.848830600036308,True,"[-0.11313790273497513, -0.11313790273497513, -0.11313790273497513]",False,False,darker,True,0.667600000044331,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
73,empty,74,9.40558283772881,0.2056442143944178,0.0,none_d,True,3.582678100094199,left,3.8505609000567347,True,"[0.2056442143944178, 0.2056442143944178, 0.2056442143944178]",False,False,lighter,,0.600103999953717,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
74,empty,75,9.597597259951863,0.3425699457018967,-0.168,none_l,False,,,3.8655005000764504,True,"[0.17456994570189668, 0.17456994570189668, 0.17456994570189668]",True,True,lighter,False,0.45056589995510876,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
75,empty,76,9.708258301649328,0.2919438577643287,-0.335,none_d,True,3.582893899991177,left,3.8491678000427783,True,"[-0.043056142235671335, -0.043056142235671335, -0.043056142235671335]",False,False,lighter,False,0.5170743999769911,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
76,interactor,77,9.67411563331097,0.22118990483282558,0.168,45_bottom_d,False,,,3.8669611000223085,True,"[0.38918990483282556, 0.38918990483282556, 0.38918990483282556]",True,False,lighter,True,0.49938230006955564,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
77,interactor,78,9.400747135535095,0.37345777648447204,-0.335,45_bottom_d,False,,,3.8651873000198975,True,"[0.03845777648447202, 0.03845777648447202, 0.03845777648447202]",True,False,lighter,False,0.4837736999616027,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
78,empty,79,9.376168354239717,0.36246325787470957,-0.335,none_u,False,,,3.865990500082262,True,"[0.027463257874709546, 0.027463257874709546, 0.027463257874709546]",True,True,darker,True,0.8165172999724746,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
79,interactor,80,9.388011201918948,0.11843775185407723,0.335,45_top_r,False,,,3.8666467999573797,True,"[0.45343775185407725, 0.45343775185407725, 0.45343775185407725]",True,False,lighter,True,0.4341699000215158,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
80,interactor,81,9.673724199469952,0.06410702951461326,-0.168,45_top_r,False,,,3.86769399989862,True,"[-0.10389297048538675, -0.10389297048538675, -0.10389297048538675]",True,False,space,,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
81,empty,82,9.689643968871925,0.04013347060658162,-0.335,none_d,False,,,3.8664152999408543,True,"[-0.2948665293934184, -0.2948665293934184, -0.2948665293934184]",True,True,lighter,False,1.0346839000703767,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
