trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
interactor,11,10.10575176052775,0.5,0.15,135_top_l,True,3.7909281000029296,,4.009081700001843,True,"[0.65, 0.65, 0.65]",False,True,lighter,True,0.6162852999987081,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,12,10.104892140519235,0.5,0.0,none_l,True,3.7901503999892157,right,4.006767199985916,True,"[0.5, 0.5, 0.5]",False,False,darker,,0.6677537999930792,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,13,10.126786043874116,0.5,-0.15,none_l,False,,,4.025782500015339,True,"[0.35, 0.35, 0.35]",True,True,lighter,False,0.7172057999996468,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,14,10.117734429458093,0.5,0.0,none_l,False,,,4.025423999992199,True,"[0.5, 0.5, 0.5]",True,True,lighter,,0.6510917999839876,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,15,10.067415000143582,0.5,-0.15,135_bottom_r,True,3.7910015000088606,,4.008984400017653,True,"[0.35, 0.35, 0.35]",False,True,darker,True,0.734534099989105,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,16,10.292713877672089,0.5,-0.15,135_top_u,False,,,4.025721300014993,True,"[0.35, 0.35, 0.35]",True,False,darker,True,0.7000624999927823,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,17,10.083060137178867,0.5,0.15,none_r,False,,,4.026225900015561,True,"[0.65, 0.65, 0.65]",True,True,lighter,True,0.5321081999863964,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,18,10.126012108024204,0.5,-0.15,none_u,True,3.791941900009988,left,4.007775300007779,True,"[0.35, 0.35, 0.35]",False,False,darker,True,0.7668021999998018,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,19,9.896803028704431,0.5,0.15,45_bottom_l,True,3.7932912000105716,,4.0084388999966905,True,"[0.65, 0.65, 0.65]",False,True,lighter,True,0.7022645999968518,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,20,9.979321365521757,0.5,0.3,135_bottom_d,True,3.7921283999748994,,4.007287399988854,True,"[0.8, 0.8, 0.8]",False,True,lighter,True,0.6672471000056248,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
