trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,89,9.573089802106487,-0.5025538819204822,-0.168,none_l,True,3.574956399970688,left,3.8412592000095174,True,"[-0.6705538819204823, -0.6705538819204823, -0.6705538819204823]",False,False,darker,True,1.1682353999931365,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,90,9.913381673415723,0.05255009688322364,-0.168,none_r,False,,,3.8582573999883607,True,"[-0.11544990311677637, -0.11544990311677637, -0.11544990311677637]",True,True,,False,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,91,9.556415945677477,0.08380242498001218,0.335,none_l,True,3.576180399977602,left,3.8426842999760993,True,"[0.4188024249800122, 0.4188024249800122, 0.4188024249800122]",False,False,lighter,True,0.8335570000344887,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,92,9.398452964736268,-0.035768233634352414,-0.168,45_bottom_d,False,,,3.8573010000400245,True,"[-0.20376823363435242, -0.20376823363435242, -0.20376823363435242]",True,False,,False,,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,93,9.513506674012675,0.07036558510678523,-0.335,none_r,True,3.5755755999707617,right,3.8426543999812566,True,"[-0.2646344148932148, -0.2646344148932148, -0.2646344148932148]",False,False,darker,True,1.0493276999914087,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,94,9.177885675818011,0.16136529349037004,0.168,135_top_u,False,,,3.8582168000284582,True,"[0.32936529349037, 0.32936529349037, 0.32936529349037]",True,False,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,95,9.47605329925604,0.3920944264059446,0.335,none_u,False,,,3.8577666000346653,True,"[0.7270944264059447, 0.7270944264059447, 0.7270944264059447]",True,True,,False,,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,96,9.702285964610523,-0.009628078966359782,0.0,45_top_r,True,3.575594199995976,,3.8408850000123493,True,"[-0.009628078966359782, -0.009628078966359782, -0.009628078966359782]",False,True,,False,,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,97,9.65930746710646,0.06929383990304905,0.0,none_r,False,,,3.8594307000166737,True,"[0.06929383990304905, 0.06929383990304905, 0.06929383990304905]",True,True,,False,,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,98,9.415979953914702,0.03043027161973605,0.168,none_l,False,,,3.8575971000245772,True,"[0.19843027161973606, 0.19843027161973606, 0.19843027161973606]",True,True,,False,,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,99,9.34285256537879,0.29401648801341806,0.168,135_top_l,False,,,3.8583632000372745,True,"[0.4620164880134181, 0.4620164880134181, 0.4620164880134181]",True,False,lighter,True,1.4998358999728225,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,100,8.792483325916992,0.1841997075399162,0.168,45_bottom_d,True,3.5736163000110537,,3.841347699984908,True,"[0.35219970753991625, 0.35219970753991625, 0.35219970753991625]",False,True,lighter,True,0.9663368000183254,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
