trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,218,9.659588763097569,0.12711597756253312,0.335,none_r,False,,,3.8596725000534207,True,"[0.46211597756253314, 0.46211597756253314, 0.46211597756253314]",True,True,lighter,True,0.39869009994436055,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,219,9.467455331044945,0.3201224414784972,-0.168,none_u,True,3.575122700072825,right,3.8429930000565946,True,"[0.1521224414784972, 0.1521224414784972, 0.1521224414784972]",False,False,lighter,False,0.38302910001948476,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,220,9.58941536163207,-0.14789145911141918,0.335,none_r,False,,,3.856737000052817,True,"[0.18710854088858084, 0.18710854088858084, 0.18710854088858084]",True,True,darker,False,0.6183252999326214,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,221,9.952117988585993,0.06033593058573748,-0.168,none_u,False,,,3.8593943999148905,True,"[-0.10766406941426253, -0.10766406941426253, -0.10766406941426253]",True,True,darker,True,0.5168233000440523,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,222,9.126783736735595,0.3232297391783283,0.335,none_d,False,,,3.8585954998852685,True,"[0.6582297391783283, 0.6582297391783283, 0.6582297391783283]",True,True,lighter,True,0.4335088001098484,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,223,9.852589160295425,0.18534967992668078,-0.335,135_bottom_d,False,,,3.85655859997496,True,"[-0.14965032007331924, -0.14965032007331924, -0.14965032007331924]",True,False,darker,True,0.6837190999649465,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,224,9.413103352045361,0.09706510623587347,0.335,45_bottom_d,True,3.574092200025916,,3.8424786999821663,True,"[0.43206510623587346, 0.43206510623587346, 0.43206510623587346]",False,True,lighter,True,0.43322720006108284,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,225,9.61993925555327,-0.2577500529683564,0.335,none_r,True,3.572830200078897,right,3.8405482000671327,True,"[0.07724994703164362, 0.07724994703164362, 0.07724994703164362]",False,False,lighter,True,0.4345882999477908,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,226,9.092702420311541,0.009670335529068597,-0.335,none_l,True,3.5742101999931037,left,3.8412522999569774,True,"[-0.3253296644709314, -0.3253296644709314, -0.3253296644709314]",False,False,darker,True,0.48311659996397793,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,227,9.541465282124982,0.06339469144155128,0.168,45_top_r,True,3.573579299962148,,3.84190130000934,True,"[0.23139469144155128, 0.23139469144155128, 0.23139469144155128]",False,True,darker,False,0.5328161999350414,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,228,9.717622059868678,0.1930739967863574,0.335,none_d,True,3.5742814000695944,left,3.8410995999583974,True,"[0.5280739967863575, 0.5280739967863575, 0.5280739967863575]",False,False,lighter,True,0.3990486999973655,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,229,9.68279570883568,0.07009111675469981,-0.168,135_bottom_r,False,,,3.859246199950576,True,"[-0.0979088832453002, -0.0979088832453002, -0.0979088832453002]",True,False,darker,True,0.6988182000350207,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,230,9.817523652627143,-0.13766424260968854,0.0,none_u,False,,,3.857116400031373,True,"[-0.13766424260968854, -0.13766424260968854, -0.13766424260968854]",True,True,darker,,0.6005426000338048,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,231,9.407718744047855,-0.12805225836002518,0.0,none_u,True,3.5766116000013426,right,3.8417464999947697,True,"[-0.12805225836002518, -0.12805225836002518, -0.12805225836002518]",False,False,darker,,0.834072700003162,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,232,9.652886375628187,0.5074351931907778,0.335,none_d,False,,,3.8586854999884963,True,"[0.8424351931907779, 0.8424351931907779, 0.8424351931907779]",True,True,lighter,True,0.44966130005195737,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,233,9.543876582666158,0.21565509805921007,0.0,45_bottom_l,False,,,3.8578372000483796,True,"[0.21565509805921007, 0.21565509805921007, 0.21565509805921007]",True,False,lighter,,0.5689057999989018,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,234,9.209434040168667,0.049398643619640345,0.335,none_l,False,,,3.8575472000520676,True,"[0.3843986436196404, 0.3843986436196404, 0.3843986436196404]",True,True,lighter,True,0.46730010001920164,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,235,9.743906993223177,0.15916615210299442,0.335,none_d,True,3.5745220000389963,right,3.83983180008363,True,"[0.4941661521029944, 0.4941661521029944, 0.4941661521029944]",False,False,lighter,True,0.43513270001858473,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,236,9.347980161334116,0.3568997544102951,-0.335,none_u,False,,,3.8584478000411764,True,"[0.02189975441029507, 0.02189975441029507, 0.02189975441029507]",True,True,darker,True,0.5846072999993339,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,237,9.47212226337769,0.17106773168135492,-0.335,45_top_u,False,,,3.85769629990682,True,"[-0.1639322683186451, -0.1639322683186451, -0.1639322683186451]",True,False,darker,True,0.5509232000913471,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,238,9.7697336004261,0.1870333568627221,-0.168,none_l,True,3.574963800027035,right,3.841978900018148,True,"[0.01903335686272209, 0.01903335686272209, 0.01903335686272209]",False,False,lighter,False,0.5839566000504419,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,239,9.229037173692518,0.1898503337179714,0.168,45_top_r,True,3.5745855999412015,,3.841817899956368,True,"[0.35785033371797137, 0.35785033371797137, 0.35785033371797137]",False,True,lighter,True,0.45013060001656413,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,240,9.223685474818883,0.20441744744070967,-0.168,45_bottom_d,False,,,3.856916199903935,True,"[0.036417447440709655, 0.036417447440709655, 0.036417447440709655]",True,False,lighter,False,0.5171945000765845,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,241,9.937388484305403,0.33002453182607216,-0.335,none_r,True,3.5737515999935567,right,3.857943900045939,True,"[-0.004975468173927855, -0.004975468173927855, -0.004975468173927855]",False,False,lighter,False,0.5333150000078604,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
interactor,242,9.865302597767501,-0.005068667015374839,0.168,45_top_r,False,,,3.8567402999615297,True,"[0.16293133298462517, 0.16293133298462517, 0.16293133298462517]",True,False,lighter,True,0.4337709000101313,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,243,9.767396001282005,0.06716209678190116,0.168,45_top_r,False,,,3.856680399971083,True,"[0.23516209678190117, 0.23516209678190117, 0.23516209678190117]",True,False,lighter,True,0.45141860004514456,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,244,9.878794056898641,0.10911956884324811,-0.168,45_top_u,False,,,3.859108699951321,True,"[-0.0588804311567519, -0.0588804311567519, -0.0588804311567519]",True,False,lighter,False,0.48335120000410825,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,245,9.53688595421343,0.16364178745653032,0.168,135_top_u,True,3.5740526999579743,,3.840296300011687,True,"[0.33164178745653033, 0.33164178745653033, 0.33164178745653033]",False,True,lighter,True,0.48374539997894317,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,246,9.249324271833661,0.0020057574344176654,-0.168,none_r,True,3.5750419000396505,left,3.8406635000137612,True,"[-0.16599424256558235, -0.16599424256558235, -0.16599424256558235]",False,False,darker,True,0.5512283000862226,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,247,9.444505556306051,0.11135353920795149,0.335,none_l,True,3.5750826000003144,left,3.8402612999780104,True,"[0.4463535392079515, 0.4463535392079515, 0.4463535392079515]",False,False,lighter,True,0.43497460009530187,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,248,9.414504167549849,-0.08430541404390096,-0.335,none_u,False,,,3.8577933000633493,True,"[-0.419305414043901, -0.419305414043901, -0.419305414043901]",True,True,darker,True,0.5357103999704123,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,249,9.410186288152026,0.20428023729490444,0.168,none_l,False,,,3.859054600005038,True,"[0.37228023729490445, 0.37228023729490445, 0.37228023729490445]",True,True,lighter,True,0.4175937999971211,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,250,9.94351757877195,0.1963383407177613,-0.168,135_top_u,False,,,3.8579852000111714,True,"[0.028338340717761284, 0.028338340717761284, 0.028338340717761284]",True,False,lighter,False,0.5329224999295548,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,251,9.550466588794118,-0.0016283832368457207,-0.168,none_r,False,,,3.8579007999505848,True,"[-0.16962838323684573, -0.16962838323684573, -0.16962838323684573]",True,True,darker,True,0.700980200082995,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,252,9.976939660736459,0.18400745298425591,-0.335,135_top_u,True,3.5752431999426335,,3.8592348999809474,True,"[-0.1509925470157441, -0.1509925470157441, -0.1509925470157441]",False,True,lighter,False,0.4992027999833226,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,253,9.497216444480753,-0.008433376644679386,-0.335,135_bottom_d,True,3.5725208999356255,,3.840710600023158,True,"[-0.34343337664467943, -0.34343337664467943, -0.34343337664467943]",False,True,darker,True,0.5833551000105217,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,254,9.364111390752322,0.17475401176258998,0.168,none_u,False,,,3.8586466000415385,True,"[0.34275401176259, 0.34275401176259, 0.34275401176259]",True,True,lighter,True,0.399477900005877,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,255,9.851130107307293,0.10410339122400285,-0.168,none_u,True,3.57451189996209,left,3.8593811000464484,True,"[-0.06389660877599716, -0.06389660877599716, -0.06389660877599716]",False,False,darker,True,0.45045469992328435,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,256,9.540608173539217,0.3398973507932984,0.335,none_r,True,3.5737514999927953,left,3.840758799924515,True,"[0.6748973507932985, 0.6748973507932985, 0.6748973507932985]",False,False,lighter,True,0.5325292000779882,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,257,9.54443815524443,0.17617857294242334,0.335,none_d,True,3.574434700072743,right,3.840165500063449,True,"[0.5111785729424234, 0.5111785729424234, 0.5111785729424234]",False,False,lighter,True,0.5344387999502942,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,258,9.546794144865167,0.2418180028130048,0.0,none_d,True,3.5736289999913424,right,3.840778399957344,True,"[0.2418180028130048, 0.2418180028130048, 0.2418180028130048]",False,False,lighter,,0.5003388000186533,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,259,9.620472970811058,0.1378029381462944,-0.168,135_top_l,False,,,3.8588981999782845,True,"[-0.030197061853705603, -0.030197061853705603, -0.030197061853705603]",True,False,darker,True,0.6332546999910846,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
empty,260,9.875182774707064,0.10035908646700781,0.335,none_r,False,,,3.8583360000047833,True,"[0.4353590864670078, 0.4353590864670078, 0.4353590864670078]",True,True,lighter,True,0.4347057999111712,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,261,9.589200579374252,0.030648113235731633,0.335,none_d,False,,,3.8575639000628144,True,"[0.36564811323573165, 0.36564811323573165, 0.36564811323573165]",True,True,lighter,True,0.36588059994392097,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,262,9.417327779074142,0.04507113189818243,-0.168,none_r,True,3.5744396999944,right,3.8413875000551343,True,"[-0.12292886810181758, -0.12292886810181758, -0.12292886810181758]",False,False,lighter,False,0.4505881000077352,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)"
empty,263,9.650600734703543,0.3083213910875734,-0.335,none_d,False,,,3.8578400999540463,True,"[-0.026678608912426627, -0.026678608912426627, -0.026678608912426627]",True,True,lighter,False,0.651310499990359,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,264,9.533781055524258,0.2606281122088466,-0.168,none_d,False,,,3.858356500044465,True,"[0.09262811220884656, 0.09262811220884656, 0.09262811220884656]",True,True,darker,True,0.8167191999964416,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,265,9.765333161116883,-0.017229046870975512,0.0,135_bottom_d,False,,,3.8576160999946296,True,"[-0.017229046870975512, -0.017229046870975512, -0.017229046870975512]",True,False,lighter,,0.5845557000720873,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,266,9.29532223603124,0.517895905214554,0.0,none_l,False,,,3.8570469999685884,True,"[0.517895905214554, 0.517895905214554, 0.517895905214554]",True,True,lighter,,0.5004425001097843,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,267,9.457102721161416,0.14824163379953,0.335,none_l,True,3.5752172999782488,left,3.8419905999908224,True,"[0.48324163379953, 0.48324163379953, 0.48324163379953]",False,False,lighter,True,0.5000955000286922,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,268,9.211543960264082,0.18076476381106893,-0.168,none_u,False,,,3.8588379999855533,True,"[0.012764763811068919, 0.012764763811068919, 0.012764763811068919]",True,True,darker,True,0.5492734999861568,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,269,9.513304494717929,-0.0806427743278812,0.0,none_l,False,,,3.8578374000499025,True,"[-0.0806427743278812, -0.0806427743278812, -0.0806427743278812]",True,True,darker,,0.6677550999447703,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,270,9.983606219302466,0.120051881691756,0.0,none_r,False,,,3.8577624999452382,True,"[0.120051881691756, 0.120051881691756, 0.120051881691756]",True,True,lighter,,0.6326412000926211,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,271,9.624797311777975,-0.12653176899971277,0.168,135_bottom_d,True,3.576335599995218,,3.84259330003988,True,"[0.04146823100028724, 0.04146823100028724, 0.04146823100028724]",False,True,lighter,True,0.5002674999414012,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,272,9.650656966710377,0.24352108617703283,0.0,135_top_u,False,,,3.8582103999797255,True,"[0.24352108617703283, 0.24352108617703283, 0.24352108617703283]",True,False,lighter,,0.5509613000322133,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,273,9.402379765337933,-0.0977065734056363,-0.168,none_l,True,3.57489229994826,left,3.8421091999625787,True,"[-0.2657065734056363, -0.2657065734056363, -0.2657065734056363]",False,False,darker,True,0.6669092000229284,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
empty,274,9.481743484102974,-0.006122693513217509,-0.335,none_l,True,3.5748641999671236,left,3.8419325000140816,True,"[-0.34112269351321756, -0.34112269351321756, -0.34112269351321756]",False,False,darker,True,0.649333699955605,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,275,9.71604865180949,0.34277202269750556,-0.168,45_top_r,False,,,3.8586200000718236,True,"[0.17477202269750555, 0.17477202269750555, 0.17477202269750555]",True,False,lighter,False,0.5493284999392927,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,276,9.502690073926155,0.09798530093575586,-0.168,none_d,True,3.575117400032468,left,3.8413071000250056,True,"[-0.07001469906424415, -0.07001469906424415, -0.07001469906424415]",False,False,lighter,False,0.5345293000573292,up,right,"(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
interactor,277,9.707010516250232,0.08302232420479116,0.335,135_bottom_d,True,3.5739677000092342,,3.8411112999310717,True,"[0.4180223242047912, 0.4180223242047912, 0.4180223242047912]",False,True,lighter,True,0.5000973000423983,up,left,"(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,278,9.411462330119914,0.0197090674874143,0.168,45_top_u,True,3.5740941000403836,,3.8413902999600396,True,"[0.1877090674874143, 0.1877090674874143, 0.1877090674874143]",False,True,lighter,True,0.5674369999906048,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,279,9.468699316332742,0.0023479258880248766,0.168,none_l,True,3.574634100077674,right,3.840834000031464,True,"[0.1703479258880249, 0.1703479258880249, 0.1703479258880249]",False,False,lighter,True,0.484316400019452,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
empty,280,10.009026311227652,0.10716938404211472,-0.168,none_r,False,,,3.857259999960661,True,"[-0.06083061595788529, -0.06083061595788529, -0.06083061595788529]",True,True,darker,True,0.5849041999317706,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,281,9.70473834743839,0.30361782309171925,0.335,135_top_u,True,3.5756717000622302,,3.8418544000014663,True,"[0.6386178230917192, 0.6386178230917192, 0.6386178230917192]",False,True,lighter,True,0.5497819000156596,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,282,9.15571126729671,0.36664600583262985,-0.335,135_top_l,True,3.574357800069265,,3.841611700016074,True,"[0.03164600583262983, 0.03164600583262983, 0.03164600583262983]",False,True,lighter,False,0.5507999999681488,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,283,9.674171376616114,0.23995005252322116,-0.335,135_top_l,False,,,3.857512899907306,True,"[-0.09504994747677886, -0.09504994747677886, -0.09504994747677886]",True,False,darker,True,0.5164973000064492,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,284,9.459218678059418,0.3258353592415437,0.0,135_top_l,False,,,3.8586078999796882,True,"[0.3258353592415437, 0.3258353592415437, 0.3258353592415437]",True,False,lighter,,0.5324976000702009,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)"
interactor,285,9.319642211525187,0.07711246307317753,-0.335,45_top_u,False,,,3.8576860999455675,True,"[-0.2578875369268225, -0.2578875369268225, -0.2578875369268225]",True,False,darker,True,0.5181559000629932,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)"
interactor,286,9.167866216627973,0.1983552231641078,0.0,45_top_r,True,3.5745148001005873,,3.840379500063136,True,"[0.1983552231641078, 0.1983552231641078, 0.1983552231641078]",False,True,lighter,,0.400928599992767,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,287,9.288134134460284,0.0747588826430626,0.0,135_top_l,True,3.573699700064026,,3.8417833000421524,True,"[0.0747588826430626, 0.0747588826430626, 0.0747588826430626]",False,True,lighter,,0.41720199992414564,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,288,9.79725584521147,0.1356284200897784,-0.168,135_top_l,True,3.5734642000170425,,3.840515000047162,True,"[-0.032371579910221604, -0.032371579910221604, -0.032371579910221604]",False,True,lighter,False,0.5003294999478385,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,289,9.590526273738359,-0.049265119710896366,0.0,none_l,True,3.576081300037913,left,3.8421804000390694,True,"[-0.049265119710896366, -0.049265119710896366, -0.049265119710896366]",False,False,lighter,,0.5492383999517187,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)"
interactor,290,9.357534227793268,-0.10640835809826812,0.0,135_top_u,False,,,3.8568867999128997,True,"[-0.10640835809826812, -0.10640835809826812, -0.10640835809826812]",True,False,darker,,0.6007852000184357,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,291,9.185038492290207,0.17801029390193035,0.335,none_u,True,3.5761932999594137,right,3.8421994999516755,True,"[0.5130102939019303, 0.5130102939019303, 0.5130102939019303]",False,False,lighter,True,0.45052219997160137,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,292,9.548545575072547,0.5600167891105635,0.0,45_top_r,True,3.5728989000199363,,3.8412108999909833,True,"[0.5600167891105635, 0.5600167891105635, 0.5600167891105635]",False,True,lighter,,0.4497408999595791,left,down,"(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,293,9.329025882667374,0.29947232750503516,-0.335,none_d,False,,,3.857131800032221,True,"[-0.03552767249496486, -0.03552767249496486, -0.03552767249496486]",True,True,darker,True,0.5508684000233188,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,294,9.214301705100807,0.29137415425027935,0.0,none_l,False,,,3.8581840000115335,True,"[0.29137415425027935, 0.29137415425027935, 0.29137415425027935]",True,True,lighter,,0.5161578999832273,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
interactor,295,9.171346123403456,0.11672167710280872,0.0,135_bottom_r,True,3.5734257999574766,,3.8407169999554753,True,"[0.11672167710280872, 0.11672167710280872, 0.11672167710280872]",False,True,lighter,,0.4503141000168398,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,296,9.228180572199017,0.22011767096379048,-0.168,none_d,False,,,3.8575353999622166,True,"[0.05211767096379047, 0.05211767096379047, 0.05211767096379047]",True,True,lighter,False,0.383286299998872,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,297,9.44049986047343,0.17039888265260206,-0.335,45_bottom_l,False,,,3.857949099969119,True,"[-0.16460111734739796, -0.16460111734739796, -0.16460111734739796]",True,False,darker,True,0.5661762000527233,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,298,8.916398231303825,0.5748366798272418,0.0,none_r,False,,,3.8573046000674367,True,"[0.5748366798272418, 0.5748366798272418, 0.5748366798272418]",True,True,lighter,,0.43361670000012964,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
empty,299,9.310896657404237,0.16550087569582686,-0.335,none_u,True,3.5753983999602497,left,3.842619000002742,True,"[-0.16949912430417316, -0.16949912430417316, -0.16949912430417316]",False,False,darker,True,0.6327581000514328,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
empty,300,9.907595201231489,0.21369592328095438,0.168,none_l,False,,,3.8568095000227913,True,"[0.38169592328095436, 0.38169592328095436, 0.38169592328095436]",True,True,lighter,True,0.568442799965851,right,left,"(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)"
empty,301,9.307117217164796,-0.18162558571447604,0.0,none_r,False,,,3.858786200056784,True,"[-0.18162558571447604, -0.18162558571447604, -0.18162558571447604]",True,True,darker,,0.6168230000184849,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
