trial_type,trial,ball_speed,ball_start_color,ball_color_change,interactor,bounce,bounce_moment,random_bounce_direction,target_onset,ball_change,target_color,abs_congruent,sim_congruent,response,accuracy,rt,start_pos,end_pos,abs_rfup,abs_rfright,abs_rfdown,abs_rfleft,sim_rfup,sim_rfright,sim_rfdown,sim_rfleft
empty,70,9.55557617222,0.60668493666,0.12,none_u,True,3.31646691682,right,3.51703454182,True,"[0.30583748640234409, 0.30571208760742152, 0.30525214003652779]",False,False,lighter,True,0.415365083376,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,71,9.85951593396,0.667804574152,-0.087,135_top_l,True,3.32315170835,,3.53580358322,True,"[-0.04003826964277224, -0.040133034693767722, -0.04048062140732267]",False,True,darker,True,0.384911916917,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,72,9.28557749664,0.8612028617,0.06,none_u,False,,,3.52688816679,True,"[0.7944729449821939, 0.79430426841121826, 0.79368558320667382]",True,True,lighter,True,0.376906708116,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,73,10.074106095,0.836612077569,-0.174,135_bottom_r,True,3.32419754169,,3.5358887082,True,"[0.15155123737716369, 0.15143950350486657, 0.1510296772128219]",False,True,darker,True,0.342471374897,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,74,9.40657675001,0.770765882294,0.12,135_top_l,True,3.31257362501,,3.51185008348,True,"[0.71614465962878326, 0.71598292048719925, 0.71538968093226196]",False,True,lighter,True,0.321361166658,right,down,"(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
empty,75,9.55732067175,0.579959068477,-0.174,none_d,False,,,3.52367008314,True,"[-0.42619303738698144, -0.42625360123692535, -0.42647574209308614]",True,True,lighter,False,0.329424958443,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,76,9.4288110866,0.660820193124,0.06,135_top_u,True,3.33160783327,,3.53082920844,True,"[0.29156869944083685, 0.29144456441291222, 0.29098925218609262]",False,True,lighter,True,0.378758041654,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,77,9.67206257976,0.955492297477,0.12,135_top_u,False,,,3.53003216675,True,"[1.0, 1.0, 1.0]",True,False,lighter,True,0.44831945817,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)"
empty,78,9.39727198368,0.725922260849,0.12,none_u,False,,,3.526927375,True,"[0.60196064440571107, 0.60180901838660539, 0.60125287253835524]",True,True,lighter,True,0.406047708355,down,up,"(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
empty,79,9.44795865355,0.729332505702,0.06,none_r,False,,,3.51878762501,True,"[0.46002184217230035, 0.45988278747929967, 0.4593727517304993]",True,True,lighter,True,0.316689624917,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)"
interactor,80,9.24659998805,0.80584400056,-0.087,135_bottom_r,False,,,3.53661587508,True,"[0.28676719030355891, 0.286643480538749, 0.28618972812545707]",True,False,darker,True,0.506111416733,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
interactor,81,9.82626267483,0.655114184758,0.06,45_top_r,False,,,3.53778787493,True,"[0.27771393770280373, 0.27759102977222727, 0.27714021838965652]",True,False,darker,False,0.632979291724,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,82,9.49935789246,0.859086413708,-0.087,none_u,True,3.31208062521,right,3.51000537514,True,"[0.41726042149727927, 0.41712515412497875, 0.41662900980916895]",False,False,lighter,False,0.682986333501,down,right,"(1, 0)","(0, 1)","(0, 0)","(0, 0)","(1, 0)","(0, 1)","(0, 0)","(0, 0)"
empty,83,9.49645760611,0.868550448825,0.0,none_u,True,3.31655450002,left,3.51536775008,True,"[0.65939387967945495, 0.65923716687704204, 0.65866236332456651]",False,False,lighter,,0.557443416445,down,left,"(1, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)","(0, 0)","(0, 1)"
interactor,84,9.35519557389,0.903576784957,0.0,45_top_r,False,,,3.52486100001,True,"[0.74903274636738759, 0.74886809437282098, 0.74826417082642926]",True,False,lighter,,0.404340249952,left,right,"(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(0, 1)","(1, 0)","(0, 0)"
empty,85,9.61030085807,0.707563167333,-0.087,none_d,False,,,3.52445645817,True,"[0.052286526104305509, 0.052183583972085001, 0.051806004716345555]",True,True,darker,True,0.429214916658,up,down,"(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)"
interactor,86,9.3992125131,0.831174789032,0.06,135_bottom_r,True,3.30978800007,,3.50927333324,True,"[0.71719258607200564, 0.71703075411700534, 0.71643717413371766]",False,True,lighter,True,0.30671666679,left,up,"(0, 1)","(1, 0)","(0, 0)","(0, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
interactor,87,9.78746839397,0.744547199948,-0.087,45_bottom_l,True,3.31436349987,,3.51524554146,True,"[0.13950896175735994, 0.13939829445298901, 0.13899238020273819]",False,True,darker,True,0.43123941659,right,up,"(0, 1)","(0, 0)","(0, 0)","(1, 0)","(1, 1)","(0, 0)","(0, 0)","(0, 0)"
